,xgb_oof_score
ENSP00000248114,0.026544036343693733
ENSP00000256996,0.12931574881076813
ENSP00000259469,0.033515188843011856
ENSP00000261740,0.558553159236908
ENSP00000262584,0.13016758859157562
ENSP00000264607,0.42994990944862366
ENSP00000275300,0.07050701975822449
ENSP00000278833,0.5800818800926208
ENSP00000278919,0.28275129199028015
ENSP00000282344,0.10336163640022278
ENSP00000286719,0.2764207124710083
ENSP00000292246,0.1308092623949051
ENSP00000299766,0.051219433546066284
ENSP00000303212,0.4333008825778961
ENSP00000304226,0.18196026980876923
ENSP00000304994,0.7086180448532104
ENSP00000309572,0.17277683317661285
ENSP00000313046,0.8408755660057068
ENSP00000313890,0.3317975699901581
ENSP00000315700,0.03425636142492294
ENSP00000318165,0.1892780363559723
ENSP00000319166,0.9542875289916992
ENSP00000319279,0.169068843126297
ENSP00000331019,0.05171561241149902
ENSP00000336702,0.44459468126296997
ENSP00000336775,0.14929735660552979
ENSP00000336842,0.13770845532417297
ENSP00000337353,0.10096580535173416
ENSP00000342143,0.08554215729236603
ENSP00000342793,0.39859458804130554
ENSP00000347719,0.20099152624607086
ENSP00000349204,0.070514015853405
ENSP00000351539,0.4126001298427582
ENSP00000351575,0.2522960901260376
ENSP00000352738,0.2913512587547302
ENSP00000354125,0.13286378979682922
ENSP00000355354,0.06735476106405258
ENSP00000356848,0.32219457626342773
ENSP00000357075,0.10433676093816757
ENSP00000357622,0.25044310092926025
ENSP00000360020,0.2490953803062439
ENSP00000360891,0.7046369910240173
ENSP00000361522,0.32618406414985657
ENSP00000361918,0.09553350508213043
ENSP00000362744,0.2298443764448166
ENSP00000364430,0.3648189306259155
ENSP00000366221,0.5686299204826355
ENSP00000369581,0.18305009603500366
ENSP00000369654,0.006224887445569038
ENSP00000370718,0.7012230157852173
ENSP00000371341,0.17831744253635406
ENSP00000376786,0.050764743238687515
ENSP00000380053,0.06141221523284912
ENSP00000386717,0.10118184238672256
ENSP00000392094,0.8455180525779724
ENSP00000406084,0.31948792934417725
ENSP00000408994,0.07336682826280594
ENSP00000411004,0.15339143574237823
ENSP00000417003,0.5791146755218506
ENSP00000417919,0.12877148389816284
ENSP00000420477,0.3694414794445038
ENSP00000421592,0.2883852422237396
ENSP00000426103,0.22716909646987915
ENSP00000451476,0.1444472223520279
ENSP00000458954,0.02931986376643181
ENSP00000219368,0.16182143986225128
ENSP00000219833,0.5947460532188416
ENSP00000221459,0.2940741777420044
ENSP00000222214,0.04981175437569618
ENSP00000225842,0.01127864234149456
ENSP00000227618,0.02786184661090374
ENSP00000231656,0.22304974496364594
ENSP00000239882,0.22992153465747833
ENSP00000245932,0.03479086607694626
ENSP00000246548,0.09102953225374222
ENSP00000249749,0.40472251176834106
ENSP00000254227,0.0994395911693573
ENSP00000256759,0.1565019190311432
ENSP00000257724,0.2507411241531372
ENSP00000258281,0.20513567328453064
ENSP00000258743,0.152449369430542
ENSP00000259335,0.1676982045173645
ENSP00000261700,0.10513920336961746
ENSP00000261980,0.04741606488823891
ENSP00000263056,0.16036435961723328
ENSP00000267229,0.21899646520614624
ENSP00000274773,0.04837513715028763
ENSP00000279227,0.21221646666526794
ENSP00000281828,0.2509445250034332
ENSP00000282561,0.13134540617465973
ENSP00000285679,0.16477924585342407
ENSP00000287152,0.2870330214500427
ENSP00000289865,0.16629070043563843
ENSP00000295119,0.04612492024898529
ENSP00000297323,0.9166939854621887
ENSP00000298119,0.7314284443855286
ENSP00000300057,0.0019205568823963404
ENSP00000300954,0.35475993156433105
ENSP00000301788,0.040869202464818954
ENSP00000304501,0.09170419722795486
ENSP00000307006,0.10392054170370102
ENSP00000308452,0.11093899607658386
ENSP00000310226,0.1650111973285675
ENSP00000314129,0.2699317932128906
ENSP00000314214,0.8745012879371643
ENSP00000314971,0.023748070001602173
ENSP00000319814,0.09112533181905746
ENSP00000321835,0.32140371203422546
ENSP00000321971,0.14031332731246948
ENSP00000323714,0.1934298723936081
ENSP00000324203,0.05444621294736862
ENSP00000324527,0.1709974855184555
ENSP00000326598,0.3284885585308075
ENSP00000328232,0.08791879564523697
ENSP00000329213,0.12148928642272949
ENSP00000329553,0.11438792198896408
ENSP00000330221,0.05601784586906433
ENSP00000331111,0.030882179737091064
ENSP00000331746,0.2970021963119507
ENSP00000336630,0.1326262354850769
ENSP00000344401,0.16009563207626343
ENSP00000345957,0.12513843178749084
ENSP00000349085,0.09484545141458511
ENSP00000349313,0.20750083029270172
ENSP00000349955,0.032698679715394974
ENSP00000352101,0.17847931385040283
ENSP00000352920,0.0815146192908287
ENSP00000354586,0.6692956686019897
ENSP00000355621,0.1289442926645279
ENSP00000356623,0.29501667618751526
ENSP00000357206,0.4525797963142395
ENSP00000362116,0.1093730553984642
ENSP00000362763,0.15975813567638397
ENSP00000362773,0.06902292370796204
ENSP00000363023,0.8384444117546082
ENSP00000363506,0.06773938238620758
ENSP00000364204,0.431264191865921
ENSP00000365514,0.28980064392089844
ENSP00000367299,0.12371252477169037
ENSP00000369965,0.15360276401042938
ENSP00000370713,0.6314893960952759
ENSP00000379475,0.07094220072031021
ENSP00000387123,0.06229583919048309
ENSP00000390783,0.05848133936524391
ENSP00000395742,0.10451212525367737
ENSP00000399753,0.03012208454310894
ENSP00000407509,0.17843914031982422
ENSP00000415183,0.7873510122299194
ENSP00000416387,0.33437618613243103
ENSP00000182527,0.05152363330125809
ENSP00000221166,0.27142083644866943
ENSP00000223114,0.007067635655403137
ENSP00000227163,0.17948535084724426
ENSP00000227665,0.17316728830337524
ENSP00000234160,0.6971786022186279
ENSP00000238558,0.11563664674758911
ENSP00000248673,0.1548987627029419
ENSP00000251849,0.05831654369831085
ENSP00000256442,0.5660912990570068
ENSP00000257555,0.16828666627407074
ENSP00000259569,0.2855892479419708
ENSP00000259818,0.0770285427570343
ENSP00000260402,0.17203137278556824
ENSP00000260404,0.7327643036842346
ENSP00000261692,0.051359862089157104
ENSP00000261942,0.10237567871809006
ENSP00000263182,0.12936986982822418
ENSP00000263734,0.28440308570861816
ENSP00000268638,0.15068136155605316
ENSP00000269187,0.3634328246116638
ENSP00000270625,0.036003198474645615
ENSP00000272645,0.025802232325077057
ENSP00000286639,0.04228085279464722
ENSP00000295448,0.043632760643959045
ENSP00000295770,0.1574089527130127
ENSP00000299045,0.032866302877664566
ENSP00000299300,0.1618196815252304
ENSP00000305494,0.0339815653860569
ENSP00000305924,0.2405906617641449
ENSP00000306512,0.13074912130832672
ENSP00000307706,0.010827393271028996
ENSP00000308236,0.048841387033462524
ENSP00000313391,0.13319706916809082
ENSP00000315035,0.03763468563556671
ENSP00000317141,0.46244990825653076
ENSP00000323246,0.21293310821056366
ENSP00000324463,0.3804287016391754
ENSP00000325929,0.13674764335155487
ENSP00000336752,0.07755129784345627
ENSP00000339086,0.2050301730632782
ENSP00000340677,0.4590531587600708
ENSP00000348704,0.07369488477706909
ENSP00000348901,0.12726934254169464
ENSP00000353915,0.48363831639289856
ENSP00000355583,0.11193562299013138
ENSP00000355675,0.07333114743232727
ENSP00000362282,0.19558021426200867
ENSP00000362442,0.1501152664422989
ENSP00000364092,0.24856586754322052
ENSP00000364919,0.3674505650997162
ENSP00000370503,0.1328119933605194
ENSP00000372654,0.1966635286808014
ENSP00000377218,0.15892484784126282
ENSP00000377793,0.09267725050449371
ENSP00000379339,0.07170005142688751
ENSP00000382518,0.13629642128944397
ENSP00000386069,0.7799329161643982
ENSP00000386588,0.007151430938392878
ENSP00000405252,0.18569189310073853
ENSP00000415151,0.0507182739675045
ENSP00000415822,0.13700471818447113
ENSP00000417291,0.18647395074367523
ENSP00000053469,0.08520355075597763
ENSP00000215587,0.16568130254745483
ENSP00000229328,0.13723312318325043
ENSP00000237380,0.04123203456401825
ENSP00000244007,0.49409735202789307
ENSP00000252244,0.12140943109989166
ENSP00000252597,0.06652165204286575
ENSP00000257829,0.0847378820180893
ENSP00000258341,0.1555570363998413
ENSP00000259089,0.13993485271930695
ENSP00000260187,0.3590560555458069
ENSP00000260665,0.45954421162605286
ENSP00000271636,0.3958963453769684
ENSP00000272519,0.07687103003263474
ENSP00000273814,0.11183870583772659
ENSP00000278618,0.3538089692592621
ENSP00000278765,0.10724180936813354
ENSP00000279392,0.06997743993997574
ENSP00000281092,0.24805541336536407
ENSP00000282185,0.07065386325120926
ENSP00000282470,0.8618199229240417
ENSP00000282478,0.08631739765405655
ENSP00000287641,0.6613518595695496
ENSP00000288986,0.0647905170917511
ENSP00000292176,0.03336291015148163
ENSP00000293842,0.058954086154699326
ENSP00000293973,0.16185583174228668
ENSP00000295685,0.14937563240528107
ENSP00000295756,0.1349921077489853
ENSP00000301761,0.03230689465999603
ENSP00000302234,0.027654392644762993
ENSP00000305372,0.10793906450271606
ENSP00000312042,0.7475210428237915
ENSP00000324173,0.11289481818675995
ENSP00000324628,0.12219835072755814
ENSP00000328808,0.49220946431159973
ENSP00000334448,0.09356614202260971
ENSP00000336747,0.3136546313762665
ENSP00000336799,0.21721792221069336
ENSP00000337065,0.16347907483577728
ENSP00000342011,0.18269853293895721
ENSP00000342560,0.6468021273612976
ENSP00000345853,0.11091400682926178
ENSP00000345997,0.4558829963207245
ENSP00000348577,0.09301545470952988
ENSP00000349098,0.06258926540613174
ENSP00000349490,0.009800099767744541
ENSP00000352834,0.05727940797805786
ENSP00000353224,0.20329947769641876
ENSP00000354660,0.178697407245636
ENSP00000355028,0.47109782695770264
ENSP00000356548,0.05566396191716194
ENSP00000358807,0.2745233476161957
ENSP00000359225,0.12249582260847092
ENSP00000359518,0.09537387639284134
ENSP00000360821,0.147718608379364
ENSP00000361547,0.17474354803562164
ENSP00000362153,0.13033296167850494
ENSP00000362166,0.1311182975769043
ENSP00000363036,0.04780252277851105
ENSP00000363064,0.17669115960597992
ENSP00000363395,0.11139628291130066
ENSP00000364119,0.043551672250032425
ENSP00000366395,0.46628260612487793
ENSP00000368684,0.20720615983009338
ENSP00000372295,0.15907005965709686
ENSP00000376178,0.24815283715724945
ENSP00000377390,0.12038444727659225
ENSP00000380271,0.9672128558158875
ENSP00000380427,0.033385809510946274
ENSP00000382390,0.17442923784255981
ENSP00000383234,0.3914683163166046
ENSP00000384198,0.5304470062255859
ENSP00000386962,0.4884532392024994
ENSP00000387286,0.335514098405838
ENSP00000391944,0.14223650097846985
ENSP00000400312,0.06373193860054016
ENSP00000413964,0.13329973816871643
ENSP00000436049,0.040470629930496216
ENSP00000441875,0.019688604399561882
ENSP00000005260,0.1007375419139862
ENSP00000204961,0.12069130688905716
ENSP00000216225,0.07919013500213623
ENSP00000219313,0.10694752633571625
ENSP00000222125,0.0023171117063611746
ENSP00000224764,0.23304687440395355
ENSP00000224784,0.04068142548203468
ENSP00000225402,0.30134400725364685
ENSP00000225573,0.18094395101070404
ENSP00000227524,0.06296034157276154
ENSP00000237316,0.27824667096138
ENSP00000242261,0.2297983318567276
ENSP00000244458,0.2138708382844925
ENSP00000251038,0.7473214864730835
ENSP00000252543,0.04478999972343445
ENSP00000255194,0.054547280073165894
ENSP00000259008,0.6481269598007202
ENSP00000259953,0.08106256276369095
ENSP00000260643,0.1201394572854042
ENSP00000261254,0.3558499217033386
ENSP00000261349,0.5544387102127075
ENSP00000262613,0.0975051000714302
ENSP00000262904,0.21042849123477936
ENSP00000264276,0.6757057309150696
ENSP00000264895,0.8331058621406555
ENSP00000264926,0.12564536929130554
ENSP00000264972,0.22362177073955536
ENSP00000265362,0.48903146386146545
ENSP00000269582,0.31206214427948
ENSP00000273077,0.09318993240594864
ENSP00000274400,0.007647448219358921
ENSP00000276594,0.1065971702337265
ENSP00000279247,0.03856228291988373
ENSP00000282728,0.07080148905515671
ENSP00000295598,0.9221410155296326
ENSP00000299824,0.6698347926139832
ENSP00000301280,0.11024723201990128
ENSP00000301645,0.32610929012298584
ENSP00000302100,0.07037238776683807
ENSP00000304985,0.6670271754264832
ENSP00000315674,0.14214745163917542
ENSP00000316454,0.5760458111763
ENSP00000318486,0.3284582197666168
ENSP00000320821,0.17595024406909943
ENSP00000328364,0.04013453423976898
ENSP00000333896,0.18523560464382172
ENSP00000334808,0.14865916967391968
ENSP00000335083,0.6984950304031372
ENSP00000339090,0.08239009231328964
ENSP00000340660,0.04262661933898926
ENSP00000343488,0.04552651196718216
ENSP00000343701,0.216709166765213
ENSP00000343925,0.322890967130661
ENSP00000346037,0.15453855693340302
ENSP00000346067,0.2410801649093628
ENSP00000352706,0.16482724249362946
ENSP00000354207,0.769126296043396
ENSP00000354497,0.04701909422874451
ENSP00000354856,0.15029960870742798
ENSP00000356150,0.08148680627346039
ENSP00000356811,0.07162998616695404
ENSP00000358147,0.04863988608121872
ENSP00000358563,0.04682508856058121
ENSP00000359393,0.07804744690656662
ENSP00000363095,0.6485093235969543
ENSP00000363680,0.7432527542114258
ENSP00000365530,0.299811989068985
ENSP00000366506,0.6585010886192322
ENSP00000367208,0.10001351684331894
ENSP00000367668,0.38760149478912354
ENSP00000368190,0.134551003575325
ENSP00000371472,0.5425446629524231
ENSP00000373487,0.37244126200675964
ENSP00000375977,0.08596359938383102
ENSP00000377862,0.7909842729568481
ENSP00000378485,0.38383275270462036
ENSP00000386959,0.10032328963279724
ENSP00000387739,0.27132827043533325
ENSP00000392828,0.35435950756073
ENSP00000417748,0.06774650514125824
ENSP00000438468,0.17729170620441437
ENSP00000442656,0.12356948107481003
ENSP00000164227,0.08322442322969437
ENSP00000176183,0.017361659556627274
ENSP00000199280,0.08891340345144272
ENSP00000201979,0.5385167002677917
ENSP00000220809,0.5494449138641357
ENSP00000229264,0.2281857430934906
ENSP00000230099,0.260017991065979
ENSP00000233025,0.018193384632468224
ENSP00000240079,0.04775162413716316
ENSP00000244051,0.05295567587018013
ENSP00000244711,0.1317758709192276
ENSP00000245539,0.05961569771170616
ENSP00000249071,0.2479429990053177
ENSP00000250405,0.2271100878715515
ENSP00000251074,0.09734845161437988
ENSP00000257192,0.36965683102607727
ENSP00000258418,0.15973713994026184
ENSP00000260386,0.3824930787086487
ENSP00000261669,0.6209568381309509
ENSP00000261712,0.31196120381355286
ENSP00000261797,0.629216194152832
ENSP00000262738,0.4198249578475952
ENSP00000263036,0.10706868767738342
ENSP00000263168,0.08252374082803726
ENSP00000264893,0.11036959290504456
ENSP00000267502,0.16744354367256165
ENSP00000267615,0.2996615171432495
ENSP00000273063,0.48171478509902954
ENSP00000276533,0.11773344874382019
ENSP00000285199,0.059194158762693405
ENSP00000287380,0.13646896183490753
ENSP00000287934,0.20672748982906342
ENSP00000289371,0.16111519932746887
ENSP00000290649,0.12086757272481918
ENSP00000291009,0.08257478475570679
ENSP00000295137,0.013376276008784771
ENSP00000296695,0.09971161186695099
ENSP00000298352,0.10717686265707016
ENSP00000298355,0.45772916078567505
ENSP00000300896,0.19923588633537292
ENSP00000303222,0.07280664145946503
ENSP00000306490,0.3731139302253723
ENSP00000306894,0.3512119948863983
ENSP00000307971,0.0019383460748940706
ENSP00000308774,0.15995915234088898
ENSP00000310978,0.13240738213062286
ENSP00000311032,0.01361256092786789
ENSP00000314901,0.16043555736541748
ENSP00000316328,0.3171318471431732
ENSP00000316605,0.4977574050426483
ENSP00000318646,0.15422849357128143
ENSP00000320043,0.18906831741333008
ENSP00000323867,0.04121303930878639
ENSP00000328405,0.15824446082115173
ENSP00000330842,0.0028794296085834503
ENSP00000335614,0.6606976389884949
ENSP00000337396,0.07174713164567947
ENSP00000339030,0.29189252853393555
ENSP00000341208,0.17505788803100586
ENSP00000346027,0.13609638810157776
ENSP00000348455,0.2875368297100067
ENSP00000348984,0.6050676107406616
ENSP00000353094,0.5028852820396423
ENSP00000353132,0.7689103484153748
ENSP00000354775,0.16763581335544586
ENSP00000354855,0.15143756568431854
ENSP00000355718,0.9239473938941956
ENSP00000359300,0.09139378368854523
ENSP00000359848,0.05560771003365517
ENSP00000361433,0.07027890533208847
ENSP00000362562,0.06325005739927292
ENSP00000363516,0.1298147737979889
ENSP00000367991,0.08335694670677185
ENSP00000369042,0.1488259881734848
ENSP00000370125,0.07514403015375137
ENSP00000371897,0.9956008195877075
ENSP00000374354,0.23198024928569794
ENSP00000379496,0.6303239464759827
ENSP00000379908,0.6914198398590088
ENSP00000384026,0.1596774309873581
ENSP00000385036,0.005926274694502354
ENSP00000386226,0.028179673478007317
ENSP00000393393,0.12685582041740417
ENSP00000408464,0.04685370996594429
ENSP00000424243,0.060090068727731705
ENSP00000439467,0.04775311425328255
ENSP00000444856,0.32844963669776917
ENSP00000451263,0.5366289615631104
ENSP00000020945,0.16566583514213562
ENSP00000056233,0.19424819946289062
ENSP00000155926,0.10568937659263611
ENSP00000190165,0.19527356326580048
ENSP00000205143,0.0757313221693039
ENSP00000209668,0.16249939799308777
ENSP00000216181,0.8442702293395996
ENSP00000217652,0.0058429124765098095
ENSP00000218008,0.1544819176197052
ENSP00000221801,0.03298002481460571
ENSP00000221859,0.039559464901685715
ENSP00000222247,0.03550121188163757
ENSP00000223190,0.35040321946144104
ENSP00000228347,0.2592697739601135
ENSP00000229812,0.20533683896064758
ENSP00000230056,0.1704234778881073
ENSP00000232888,0.07208643108606339
ENSP00000236850,0.11801143735647202
ENSP00000238081,0.4532225728034973
ENSP00000241463,0.0033418252132833004
ENSP00000244534,0.07388094812631607
ENSP00000251547,0.058770712465047836
ENSP00000251630,0.013835611753165722
ENSP00000256854,0.3821050822734833
ENSP00000260210,0.09061668813228607
ENSP00000261558,0.174924835562706
ENSP00000261636,0.12807753682136536
ENSP00000263125,0.2681823670864105
ENSP00000264009,0.48940902948379517
ENSP00000265753,0.15219014883041382
ENSP00000267085,0.6894059181213379
ENSP00000268184,0.6978847980499268
ENSP00000268717,0.1526307761669159
ENSP00000274140,0.2590363025665283
ENSP00000283290,0.1128937378525734
ENSP00000285968,0.7498840689659119
ENSP00000288943,0.14121948182582855
ENSP00000293872,0.10761971026659012
ENSP00000295930,0.21286430954933167
ENSP00000296257,0.286171555519104
ENSP00000296486,0.5785951614379883
ENSP00000299084,0.21930694580078125
ENSP00000300648,0.11708994209766388
ENSP00000301011,0.17578575015068054
ENSP00000306124,0.8933156132698059
ENSP00000307004,0.09867400676012039
ENSP00000307292,0.2478177845478058
ENSP00000309132,0.16912716627120972
ENSP00000309757,0.1566479206085205
ENSP00000313504,0.15100546181201935
ENSP00000315757,0.0689454898238182
ENSP00000317564,0.02342502772808075
ENSP00000317714,0.0638497993350029
ENSP00000319096,0.17163169384002686
ENSP00000330918,0.08699540793895721
ENSP00000332151,0.0762004554271698
ENSP00000335632,0.06029067188501358
ENSP00000337289,0.1067981868982315
ENSP00000338523,0.35068604350090027
ENSP00000339484,0.04988904297351837
ENSP00000341289,0.4166894853115082
ENSP00000342262,0.16512449085712433
ENSP00000343204,0.4459756314754486
ENSP00000344352,0.3034632205963135
ENSP00000345571,0.061256907880306244
ENSP00000345656,0.1687902957201004
ENSP00000346022,0.025463614612817764
ENSP00000346987,0.031188687309622765
ENSP00000348429,0.165601909160614
ENSP00000350698,0.14046016335487366
ENSP00000351593,0.09484472870826721
ENSP00000352138,0.31473973393440247
ENSP00000355651,0.05818236619234085
ENSP00000356213,0.15215647220611572
ENSP00000356520,0.8785321712493896
ENSP00000356954,0.24311840534210205
ENSP00000357668,0.1646432727575302
ENSP00000358886,0.08242172747850418
ENSP00000359525,0.09382406622171402
ENSP00000360944,0.1878618746995926
ENSP00000362082,0.1275748908519745
ENSP00000363392,0.040334466844797134
ENSP00000363676,0.011114264838397503
ENSP00000366466,0.0793057456612587
ENSP00000366894,0.4672209322452545
ENSP00000369419,0.49290186166763306
ENSP00000371169,0.027764765545725822
ENSP00000375639,0.14042429625988007
ENSP00000375810,0.05627134442329407
ENSP00000377007,0.105167917907238
ENSP00000379213,0.46384382247924805
ENSP00000379895,0.22693206369876862
ENSP00000386461,0.8980782628059387
ENSP00000386722,0.30357223749160767
ENSP00000387310,0.10740447044372559
ENSP00000396995,0.31862932443618774
ENSP00000397050,0.04474614933133125
ENSP00000400010,0.370168000459671
ENSP00000400717,0.046648748219013214
ENSP00000404503,0.021835878491401672
ENSP00000417914,0.12708480656147003
ENSP00000419361,0.9079781770706177
ENSP00000424757,0.3180564343929291
ENSP00000433681,0.12913617491722107
ENSP00000471569,0.13587753474712372
ENSP00000005257,0.21001307666301727
ENSP00000016946,0.41889697313308716
ENSP00000192788,0.1285310983657837
ENSP00000202816,0.0767781138420105
ENSP00000210060,0.47307369112968445
ENSP00000216252,0.0998828336596489
ENSP00000217260,0.05488963797688484
ENSP00000219022,0.21916836500167847
ENSP00000221455,0.35882213711738586
ENSP00000222305,0.3171073794364929
ENSP00000222753,0.19892285764217377
ENSP00000250498,0.026911241933703423
ENSP00000253792,0.01599147357046604
ENSP00000253856,0.39663371443748474
ENSP00000257068,0.07583446800708771
ENSP00000261868,0.7081176042556763
ENSP00000261991,0.4470144212245941
ENSP00000262304,0.8180291056632996
ENSP00000262709,0.3864801824092865
ENSP00000262850,0.10095127671957016
ENSP00000263209,0.07671526074409485
ENSP00000263857,0.23407448828220367
ENSP00000264072,0.10617315769195557
ENSP00000264316,0.1388964205980301
ENSP00000264444,0.08376061916351318
ENSP00000264883,0.0523286908864975
ENSP00000267436,0.2504309415817261
ENSP00000273783,0.2763635516166687
ENSP00000282326,0.12338368594646454
ENSP00000282369,0.2009894847869873
ENSP00000282412,0.6356596350669861
ENSP00000286201,0.5161744356155396
ENSP00000291576,0.02554650418460369
ENSP00000295121,0.08457020670175552
ENSP00000296343,0.19866761565208435
ENSP00000298532,0.20422111451625824
ENSP00000300113,0.2540983557701111
ENSP00000302814,0.09615599364042282
ENSP00000302886,0.08418949693441391
ENSP00000303147,0.36556535959243774
ENSP00000303427,0.6698294281959534
ENSP00000304292,0.20302258431911469
ENSP00000305785,0.6308836936950684
ENSP00000306637,0.3166041672229767
ENSP00000307525,0.038366660475730896
ENSP00000310219,0.015154572203755379
ENSP00000311135,0.05364128574728966
ENSP00000312107,0.17132627964019775
ENSP00000313034,0.06510085612535477
ENSP00000315476,0.0796269103884697
ENSP00000316244,0.9274294972419739
ENSP00000319370,0.030207673087716103
ENSP00000321951,0.1082446426153183
ENSP00000322341,0.09240725636482239
ENSP00000323811,0.21134117245674133
ENSP00000327251,0.26639842987060547
ENSP00000328103,0.5603495240211487
ENSP00000333193,0.1521620750427246
ENSP00000337889,0.34179234504699707
ENSP00000340995,0.6517434120178223
ENSP00000341285,0.0015020165592432022
ENSP00000341885,0.030055932700634003
ENSP00000342502,0.028599750250577927
ENSP00000345988,0.26230767369270325
ENSP00000347314,0.19565604627132416
ENSP00000347778,0.6222183704376221
ENSP00000348163,0.2728823125362396
ENSP00000348460,0.6934036016464233
ENSP00000353656,0.9549351930618286
ENSP00000354518,0.048237625509500504
ENSP00000355866,0.07335323095321655
ENSP00000355923,0.422042578458786
ENSP00000362127,0.023296307772397995
ENSP00000362688,0.17409786581993103
ENSP00000362936,0.06585893034934998
ENSP00000363463,0.5122466087341309
ENSP00000363524,0.12259423732757568
ENSP00000368699,0.0486215204000473
ENSP00000368752,0.22197437286376953
ENSP00000369915,0.12648896872997284
ENSP00000371542,0.5671208500862122
ENSP00000372025,0.44600555300712585
ENSP00000376946,0.009249952621757984
ENSP00000379217,0.091801717877388
ENSP00000382021,0.1535632610321045
ENSP00000382659,0.5454134345054626
ENSP00000384876,0.09510766714811325
ENSP00000386394,0.513751745223999
ENSP00000392718,0.00040764830191619694
ENSP00000395650,0.46505624055862427
ENSP00000396045,0.4281172454357147
ENSP00000401191,0.08518099784851074
ENSP00000402060,0.15817765891551971
ENSP00000405600,0.685634195804596
ENSP00000407546,0.8677346110343933
ENSP00000409581,0.3360828161239624
ENSP00000411010,0.22419534623622894
ENSP00000413234,0.7728938460350037
ENSP00000417763,0.1808607280254364
ENSP00000418259,0.041329316794872284
ENSP00000419599,0.06029624119400978
ENSP00000430497,0.743507981300354
ENSP00000443824,0.171819269657135
ENSP00000448165,0.5170798301696777
ENSP00000467931,0.25577300786972046
ENSP00000472469,0.41491812467575073
ENSP00000187397,0.6443207859992981
ENSP00000202773,0.024246597662568092
ENSP00000211998,0.5770413875579834
ENSP00000218006,0.30704265832901
ENSP00000223364,0.05015923082828522
ENSP00000225648,0.027006175369024277
ENSP00000230323,0.13207969069480896
ENSP00000238616,0.06601274013519287
ENSP00000240316,0.14392612874507904
ENSP00000242776,0.07266971468925476
ENSP00000244230,0.11223279684782028
ENSP00000246957,0.06680810451507568
ENSP00000249284,0.3232465386390686
ENSP00000256383,0.09006410837173462
ENSP00000261402,0.935929000377655
ENSP00000262041,0.11829720437526703
ENSP00000262643,0.02404751442372799
ENSP00000262891,0.6393210887908936
ENSP00000263681,0.2676186263561249
ENSP00000272238,0.052267517894506454
ENSP00000276326,0.11041641235351562
ENSP00000276659,0.25800755620002747
ENSP00000278568,0.32996782660484314
ENSP00000283871,0.18954998254776
ENSP00000284292,0.3497246205806732
ENSP00000286548,0.5167585611343384
ENSP00000295688,0.4266712963581085
ENSP00000296003,0.4777151942253113
ENSP00000296440,0.8943011164665222
ENSP00000296859,0.5945294499397278
ENSP00000302640,0.7236296534538269
ENSP00000304102,0.08211193233728409
ENSP00000305152,0.2646479606628418
ENSP00000306752,0.03208085149526596
ENSP00000307617,0.7265539169311523
ENSP00000308176,0.3383110463619232
ENSP00000310205,0.048895128071308136
ENSP00000316338,0.37059855461120605
ENSP00000318227,0.1309468299150467
ENSP00000319730,0.05416418984532356
ENSP00000323687,0.28630638122558594
ENSP00000324124,0.014016668312251568
ENSP00000325074,0.07994749397039413
ENSP00000326119,0.0025327936746180058
ENSP00000333188,0.222460076212883
ENSP00000333813,0.18804684281349182
ENSP00000334105,0.44012975692749023
ENSP00000336571,0.12374178320169449
ENSP00000338967,0.8153188228607178
ENSP00000343764,0.3718511164188385
ENSP00000344789,0.4324519634246826
ENSP00000346340,0.10393498092889786
ENSP00000350009,0.5112027525901794
ENSP00000350094,0.9733257293701172
ENSP00000351108,0.14742222428321838
ENSP00000351706,0.12801386415958405
ENSP00000352676,0.1274171620607376
ENSP00000354451,0.2300814837217331
ENSP00000355541,0.10354048013687134
ENSP00000356056,0.03627554327249527
ENSP00000357922,0.03933126851916313
ENSP00000358424,0.20630185306072235
ENSP00000358953,0.08007357269525528
ENSP00000361266,0.3977437913417816
ENSP00000361835,0.3891936242580414
ENSP00000362221,0.1578286588191986
ENSP00000364597,0.06420066207647324
ENSP00000365899,0.3285510241985321
ENSP00000366434,0.6191306114196777
ENSP00000369391,0.12060751765966415
ENSP00000370737,0.2969244122505188
ENSP00000371037,0.5914574861526489
ENSP00000373657,0.07255477458238602
ENSP00000380129,0.31627124547958374
ENSP00000380193,0.08981365710496902
ENSP00000382507,0.04141181707382202
ENSP00000384164,0.1369016170501709
ENSP00000389870,0.14228761196136475
ENSP00000394791,0.21547262370586395
ENSP00000397879,0.06833300739526749
ENSP00000406861,0.6571338176727295
ENSP00000411099,0.5747639536857605
ENSP00000411471,0.22234617173671722
ENSP00000416706,0.0024114788975566626
ENSP00000417183,0.15366770327091217
ENSP00000419975,0.6060989499092102
ENSP00000438788,0.09251245111227036
ENSP00000447173,0.08873114734888077
ENSP00000450909,0.019858157262206078
ENSP00000450980,0.1955457627773285
ENSP00000452126,0.4938136339187622
ENSP00000453785,0.24150799214839935
ENSP00000010132,0.06243240833282471
ENSP00000086933,0.028015265241265297
ENSP00000175506,0.07778904587030411
ENSP00000203556,0.23298116028308868
ENSP00000219551,0.3310968279838562
ENSP00000224950,0.027494000270962715
ENSP00000225298,0.07326722890138626
ENSP00000226798,0.02193978987634182
ENSP00000228825,0.23398621380329132
ENSP00000230085,0.04642760008573532
ENSP00000231524,0.5294391512870789
ENSP00000237264,0.10188036412000656
ENSP00000241337,0.012865728698670864
