,hgnc_symbol,ensembl_gene_id,ensembl_peptide_id
85396,ZNF430,ENSG00000118620,
85397,ZNF430,ENSG00000118620,ENSP00000469148
85398,ZNF430,ENSG00000118620,ENSP00000469787
85399,NDUFA4L2,ENSG00000185633,ENSP00000450664
85400,NDUFA4L2,ENSG00000185633,
85401,NDUFA4L2,ENSG00000185633,ENSP00000452193
85402,NDUFA4L2,ENSG00000185633,ENSP00000377411
85403,DHRS11,ENSG00000108272,ENSP00000251312
85404,DHRS11,ENSG00000108272,ENSP00000467412
85405,DHRS11,ENSG00000108272,ENSP00000465263
85406,DHRS11,ENSG00000108272,
85407,DHRS11,ENSG00000108272,ENSP00000465487
85408,DHRS11,ENSG00000108272,ENSP00000466904
85409,ASPRV1,ENSG00000244617,ENSP00000315383
85410,OR2B3,ENSG00000204703,ENSP00000366378
85411,ERVFRD-1,ENSG00000244476,ENSP00000420174
85412,ERVFRD-1,ENSG00000244476,ENSP00000444461
85413,HSPB11,ENSG00000081870,ENSP00000360429
85414,HSPB11,ENSG00000081870,ENSP00000194214
85415,HSPB11,ENSG00000081870,
85416,HSPB11,ENSG00000081870,ENSP00000360428
85417,HSPB11,ENSG00000081870,ENSP00000360427
85418,CPB2,ENSG00000080618,ENSP00000181383
85419,CPB2,ENSG00000080618,ENSP00000400714
85420,ERMN,ENSG00000136541,ENSP00000387047
85421,ERMN,ENSG00000136541,ENSP00000380453
85422,ERMN,ENSG00000136541,ENSP00000387339
85423,ERMN,ENSG00000136541,ENSP00000410646
85424,ERMN,ENSG00000136541,ENSP00000398149
85425,ERMN,ENSG00000136541,ENSP00000389595
85426,ERMN,ENSG00000136541,ENSP00000387049
85427,ERMN,ENSG00000136541,ENSP00000387325
85428,ERMN,ENSG00000136541,ENSP00000410934
85429,ERMN,ENSG00000136541,ENSP00000438397
85430,GAL3ST4,ENSG00000197093,ENSP00000400451
85431,GAL3ST4,ENSG00000197093,
85432,GAL3ST4,ENSG00000197093,ENSP00000353142
85433,GAL3ST4,ENSG00000197093,ENSP00000399066
85434,GAL3ST4,ENSG00000197093,ENSP00000414733
85435,GAL3ST4,ENSG00000197093,ENSP00000398304
85436,EPYC,ENSG00000083782,ENSP00000261172
85437,EPYC,ENSG00000083782,ENSP00000448272
85438,EPYC,ENSG00000083782,
85439,CXCL16,ENSG00000161921,ENSP00000293778
85440,CXCL16,ENSG00000161921,
85441,CXCL16,ENSG00000161921,ENSP00000459592
85442,CXCL16,ENSG00000161921,ENSP00000460145
85443,MYL4,ENSG00000198336,ENSP00000459035
85444,MYL4,ENSG00000198336,ENSP00000461570
85445,MYL4,ENSG00000198336,ENSP00000458194
85446,MYL4,ENSG00000198336,ENSP00000458907
85447,MYL4,ENSG00000198336,ENSP00000442375
85448,MYL4,ENSG00000198336,ENSP00000460734
85449,MYL4,ENSG00000198336,ENSP00000377096
85450,MYL4,ENSG00000198336,ENSP00000461747
85451,MYL4,ENSG00000198336,ENSP00000461121
85452,MYL4,ENSG00000198336,ENSP00000347055
85453,HLA-DOB,ENSG00000239457,ENSP00000431178
85454,HLA-DOB,ENSG00000239457,ENSP00000394783
85455,HLA-DOB,ENSG00000239457,
85456,HLA-DOB,ENSG00000239457,ENSP00000406128
85457,HLA-DOB,ENSG00000239457,ENSP00000437213
85458,CENPQ,ENSG00000031691,ENSP00000337289
85459,TGM6,ENSG00000166948,ENSP00000202625
85460,TGM6,ENSG00000166948,ENSP00000370831
85461,TGM6,ENSG00000166948,
85462,LRRC3C,ENSG00000204913,ENSP00000367157
85463,CLEC18A,ENSG00000157322,ENSP00000377304
85464,CLEC18A,ENSG00000157322,ENSP00000454685
85465,CLEC18A,ENSG00000157322,
85466,CLEC18A,ENSG00000157322,ENSP00000288040
85467,CLEC18A,ENSG00000157322,ENSP00000454976
85468,CLEC18A,ENSG00000157322,ENSP00000413990
85469,HTR2B,ENSG00000135914,ENSP00000258400
85470,RFPL3S,ENSG00000205853,ENSP00000371516
85471,RFPL3S,ENSG00000205853,ENSP00000383093
85472,RFPL3S,ENSG00000205853,
85473,RFPL3S,ENSG00000205853,ENSP00000371518
85474,RFPL3S,ENSG00000205853,ENSP00000463921
85475,RRP8,ENSG00000132275,ENSP00000254605
85476,RRP8,ENSG00000132275,ENSP00000436960
85477,RRP8,ENSG00000132275,
85478,RRP8,ENSG00000132275,ENSP00000436246
85479,RRP8,ENSG00000132275,ENSP00000435873
85480,FAIM,ENSG00000158234,
85481,FAIM,ENSG00000158234,ENSP00000342805
85482,FAIM,ENSG00000158234,ENSP00000353775
85483,FAIM,ENSG00000158234,ENSP00000376755
85484,FAIM,ENSG00000158234,ENSP00000376754
85485,FAIM,ENSG00000158234,ENSP00000417642
85486,FAIM,ENSG00000158234,ENSP00000420543
85487,CCDC84,ENSG00000263192,ENSP00000461346
85488,CCDC84,ENSG00000263192,
85489,CCDC84,ENSG00000263192,ENSP00000461564
85490,CCDC84,ENSG00000263192,ENSP00000460752
85491,CCR10,ENSG00000184451,ENSP00000332504
85492,CCR10,ENSG00000184451,ENSP00000468135
85493,CCR10,ENSG00000184451,ENSP00000467331
85494,MOCS3,ENSG00000124217,ENSP00000244051
85495,PPIL6,ENSG00000185250,ENSP00000427929
85496,PPIL6,ENSG00000185250,ENSP00000389292
85497,PPIL6,ENSG00000185250,ENSP00000392257
85498,PPIL6,ENSG00000185250,ENSP00000427899
85499,PPIL6,ENSG00000185250,ENSP00000411731
85500,PPIL6,ENSG00000185250,ENSP00000430998
85501,PPIL6,ENSG00000185250,
85502,PPIL6,ENSG00000185250,ENSP00000407731
85503,ZNF99,ENSG00000213973,ENSP00000472969
85504,ZNF99,ENSG00000213973,ENSP00000380293
85505,REG3A,ENSG00000172016,ENSP00000386630
85506,REG3A,ENSG00000172016,ENSP00000304311
85507,REG3A,ENSG00000172016,
85508,REG3A,ENSG00000172016,ENSP00000377456
85509,FEN1,ENSG00000168496,ENSP00000305480
85510,FEN1,ENSG00000168496,ENSP00000445692
85511,FEN1,ENSG00000168496,ENSP00000460402
85512,PRIMPOL,ENSG00000164306,ENSP00000313816
85513,PRIMPOL,ENSG00000164306,ENSP00000421913
85514,PRIMPOL,ENSG00000164306,ENSP00000420860
85515,PRIMPOL,ENSG00000164306,ENSP00000425316
85516,PRIMPOL,ENSG00000164306,ENSP00000423353
85517,PRIMPOL,ENSG00000164306,
85518,PRIMPOL,ENSG00000164306,ENSP00000423409
85519,PRIMPOL,ENSG00000164306,ENSP00000422199
85520,PRIMPOL,ENSG00000164306,ENSP00000424639
85521,CCDC63,ENSG00000173093,
85522,CCDC63,ENSG00000173093,ENSP00000445881
85523,CCDC63,ENSG00000173093,ENSP00000312399
85524,CCDC63,ENSG00000173093,ENSP00000450217
85525,OR2B3,ENSG00000231319,ENSP00000394593
85526,HTR3C,ENSG00000178084,ENSP00000322617
85527,EFCAB13,ENSG00000178852,ENSP00000467325
85528,EFCAB13,ENSG00000178852,ENSP00000427910
85529,EFCAB13,ENSG00000178852,ENSP00000466136
85530,EFCAB13,ENSG00000178852,
85531,EFCAB13,ENSG00000178852,ENSP00000332111
85532,EFCAB13,ENSG00000178852,ENSP00000430802
85533,EFCAB13,ENSG00000178852,ENSP00000430048
85534,EFCAB13,ENSG00000178852,ENSP00000429566
85535,EXOSC6,ENSG00000223496,ENSP00000398597
85536,ADPRH,ENSG00000144843,ENSP00000420200
85537,ADPRH,ENSG00000144843,ENSP00000419703
85538,ADPRH,ENSG00000144843,
85539,ADPRH,ENSG00000144843,ENSP00000417528
85540,ADPRH,ENSG00000144843,ENSP00000349496
85541,ADPRH,ENSG00000144843,ENSP00000417430
85542,NME5,ENSG00000112981,ENSP00000265191
85543,NME5,ENSG00000112981,
85544,FUT1,ENSG00000174951,ENSP00000312021
85545,FUT1,ENSG00000174951,
85546,FGF21,ENSG00000105550,ENSP00000471477
85547,FGF21,ENSG00000105550,ENSP00000222157
85548,KLC3,ENSG00000104892,ENSP00000465950
85549,KLC3,ENSG00000104892,
85550,KLC3,ENSG00000104892,ENSP00000375810
85551,KLC3,ENSG00000104892,ENSP00000466067
85552,KLC3,ENSG00000104892,ENSP00000466974
85553,KLC3,ENSG00000104892,ENSP00000466168
85554,KLC3,ENSG00000104892,ENSP00000436019
85555,TBX10,ENSG00000167800,ENSP00000335191
85556,INPP1,ENSG00000151689,ENSP00000325423
85557,INPP1,ENSG00000151689,ENSP00000415014
85558,INPP1,ENSG00000151689,ENSP00000391415
85559,INPP1,ENSG00000151689,ENSP00000409786
85560,INPP1,ENSG00000151689,ENSP00000404732
85561,INPP1,ENSG00000151689,
85562,INPP1,ENSG00000151689,ENSP00000392814
85563,INPP1,ENSG00000151689,ENSP00000395424
85564,INPP1,ENSG00000151689,ENSP00000410662
85565,INPP1,ENSG00000151689,ENSP00000387079
85566,INPP1,ENSG00000151689,ENSP00000412119
85567,INPP1,ENSG00000151689,ENSP00000376142
85568,INPP1,ENSG00000151689,ENSP00000440650
85569,ADTRP,ENSG00000111863,ENSP00000424680
85570,ADTRP,ENSG00000111863,ENSP00000404416
85571,ADTRP,ENSG00000111863,
85572,ADTRP,ENSG00000111863,ENSP00000229583
85573,ADTRP,ENSG00000111863,ENSP00000426507
85574,ADTRP,ENSG00000111863,ENSP00000368726
85575,ADTRP,ENSG00000111863,ENSP00000422927
85576,ADTRP,ENSG00000111863,ENSP00000420956
85577,ADTRP,ENSG00000111863,ENSP00000368723
85578,CAV2,ENSG00000105971,
85579,CAV2,ENSG00000105971,ENSP00000222693
85580,CAV2,ENSG00000105971,ENSP00000345679
85581,CAV2,ENSG00000105971,ENSP00000377120
85582,C9orf131,ENSG00000174038,ENSP00000393683
85583,C9orf131,ENSG00000174038,ENSP00000346472
85584,C9orf131,ENSG00000174038,ENSP00000445600
85585,C9orf131,ENSG00000174038,ENSP00000444996
85586,C9orf131,ENSG00000174038,ENSP00000308279
85587,C9orf131,ENSG00000174038,ENSP00000368019
85588,C9orf131,ENSG00000174038,ENSP00000412967
85589,CDHR1,ENSG00000148600,ENSP00000331063
85590,CDHR1,ENSG00000148600,ENSP00000361189
85591,CDHR1,ENSG00000148600,
85592,CDHR1,ENSG00000148600,ENSP00000415980
85593,ACTR3C,ENSG00000106526,ENSP00000417426
85594,ACTR3C,ENSG00000106526,ENSP00000252071
85595,ACTR3C,ENSG00000106526,ENSP00000418635
85596,ACTR3C,ENSG00000106526,ENSP00000417997
85597,ACTR3C,ENSG00000106526,ENSP00000440990
85598,MRPL17,ENSG00000158042,ENSP00000288937
85599,MRPL17,ENSG00000158042,
85600,MRPL17,ENSG00000158042,ENSP00000435294
85601,SERGEF,ENSG00000129158,
85602,SERGEF,ENSG00000129158,ENSP00000431490
85603,SERGEF,ENSG00000129158,ENSP00000434330
85604,SERGEF,ENSG00000129158,ENSP00000265965
85605,SERGEF,ENSG00000129158,ENSP00000434188
85606,SERGEF,ENSG00000129158,ENSP00000436111
85607,SERGEF,ENSG00000129158,ENSP00000432763
85608,SERGEF,ENSG00000129158,ENSP00000436648
85609,SERGEF,ENSG00000129158,ENSP00000431314
85610,SERGEF,ENSG00000129158,ENSP00000435003
85611,SERGEF,ENSG00000129158,ENSP00000437297
85612,SERGEF,ENSG00000129158,ENSP00000436080
85613,SERGEF,ENSG00000129158,ENSP00000435898
85614,SERGEF,ENSG00000129158,ENSP00000433870
85615,SERGEF,ENSG00000129158,ENSP00000433383
85616,SERGEF,ENSG00000129158,ENSP00000433884
85617,PCSK9,ENSG00000169174,ENSP00000303208
85618,PCSK9,ENSG00000169174,
85619,PCSK9,ENSG00000169174,ENSP00000401598
85620,PCSK9,ENSG00000169174,ENSP00000441859
85621,SELENBP1,ENSG00000143416,ENSP00000357861
85622,SELENBP1,ENSG00000143416,
85623,SELENBP1,ENSG00000143416,ENSP00000413960
85624,SELENBP1,ENSG00000143416,ENSP00000397261
85625,SELENBP1,ENSG00000143416,ENSP00000402531
85626,SELENBP1,ENSG00000143416,ENSP00000395637
85627,SELENBP1,ENSG00000143416,ENSP00000412816
85628,SELENBP1,ENSG00000143416,ENSP00000416206
85629,SELENBP1,ENSG00000143416,ENSP00000396209
85630,SELENBP1,ENSG00000143416,ENSP00000406222
85631,SELENBP1,ENSG00000143416,ENSP00000390433
85632,SELENBP1,ENSG00000143416,ENSP00000400841
85633,SELENBP1,ENSG00000143416,ENSP00000408263
85634,IQCF6,ENSG00000214686,ENSP00000381760
85635,OR2D3,ENSG00000178358,ENSP00000320560
85636,ZNF215,ENSG00000149054,
85637,ZNF215,ENSG00000149054,ENSP00000278319
85638,ZNF215,ENSG00000149054,ENSP00000393202
85639,ZNF215,ENSG00000149054,ENSP00000432306
85640,ZNF134,ENSG00000213762,
85641,ZNF134,ENSG00000213762,ENSP00000472314
85642,ZNF134,ENSG00000213762,ENSP00000379464
85643,ZNF134,ENSG00000213762,ENSP00000469065
85644,CLEC3B,ENSG00000163815,
85645,CLEC3B,ENSG00000163815,ENSP00000296130
85646,CLEC3B,ENSG00000163815,ENSP00000396013
85647,CRISP1,ENSG00000124812,ENSP00000425020
85648,CRISP1,ENSG00000124812,ENSP00000338276
85649,CRISP1,ENSG00000124812,ENSP00000427589
85650,CRISP1,ENSG00000124812,ENSP00000348044
85651,CRISP1,ENSG00000124812,ENSP00000331317
85652,CRISP1,ENSG00000124812,ENSP00000441798
85653,CAV1,ENSG00000105974,ENSP00000339191
85654,CAV1,ENSG00000105974,ENSP00000377113
85655,CAV1,ENSG00000105974,ENSP00000409541
85656,CAV1,ENSG00000105974,
85657,CAV1,ENSG00000105974,ENSP00000384348
85658,CAV1,ENSG00000105974,ENSP00000389033
85659,CAV1,ENSG00000105974,ENSP00000377111
85660,CAV1,ENSG00000105974,ENSP00000377110
85661,ERCC1,ENSG00000012061,ENSP00000300853
85662,ERCC1,ENSG00000012061,ENSP00000394875
85663,ERCC1,ENSG00000012061,
85664,ERCC1,ENSG00000012061,ENSP00000345203
85665,ERCC1,ENSG00000012061,ENSP00000466644
85666,ERCC1,ENSG00000012061,ENSP00000468119
85667,ERCC1,ENSG00000012061,ENSP00000468035
85668,ERCC1,ENSG00000012061,ENSP00000013807
85669,ERCC1,ENSG00000012061,ENSP00000465354
85670,ERCC1,ENSG00000012061,ENSP00000465225
85671,ERCC1,ENSG00000012061,ENSP00000468548
85672,ERCC1,ENSG00000012061,ENSP00000467183
85673,ERCC1,ENSG00000012061,ENSP00000468158
85674,ERCC1,ENSG00000012061,ENSP00000465524
85675,MRPS25,ENSG00000131368,
85676,MRPS25,ENSG00000131368,ENSP00000253686
85677,MRPS25,ENSG00000131368,ENSP00000390882
85678,MRPS25,ENSG00000131368,ENSP00000396828
85679,MRPS25,ENSG00000131368,ENSP00000407733
85680,MRPS25,ENSG00000131368,ENSP00000402068
85681,RAB37,ENSG00000172794,ENSP00000341354
85682,RAB37,ENSG00000172794,ENSP00000383934
85683,RAB37,ENSG00000172794,
85684,RAB37,ENSG00000172794,ENSP00000432086
85685,RAB37,ENSG00000172794,ENSP00000376391
85686,RAB37,ENSG00000172794,ENSP00000376390
85687,RAB37,ENSG00000172794,ENSP00000376389
85688,RAB37,ENSG00000172794,ENSP00000376388
85689,RAB37,ENSG00000172794,ENSP00000376387
85690,RAB37,ENSG00000172794,ENSP00000436563
85691,ZFP57,ENSG00000232099,ENSP00000409118
85692,ZFP57,ENSG00000232099,ENSP00000449407
85693,ZFP57,ENSG00000232099,ENSP00000446541
85694,SULT1C2,ENSG00000198203,ENSP00000251481
85695,SULT1C2,ENSG00000198203,ENSP00000319622
85696,SULT1C2,ENSG00000198203,ENSP00000401996
85697,SULT1C2,ENSG00000198203,ENSP00000387054
85698,SULT1C2,ENSG00000198203,ENSP00000399651
85699,SULT1C2,ENSG00000198203,ENSP00000415194
85700,SULT1C2,ENSG00000198203,ENSP00000387340
85701,SULT1C2,ENSG00000198203,
85702,CCDC77,ENSG00000120647,
85703,CCDC77,ENSG00000120647,ENSP00000440554
85704,CCDC77,ENSG00000120647,ENSP00000443209
85705,CCDC77,ENSG00000120647,ENSP00000445873
85706,CCDC77,ENSG00000120647,ENSP00000239830
85707,CCDC77,ENSG00000120647,ENSP00000412925
85708,CCDC77,ENSG00000120647,ENSP00000391870
85709,CKMT1B,ENSG00000237289,ENSP00000413999
85710,CKMT1B,ENSG00000237289,ENSP00000391990
85711,CKMT1B,ENSG00000237289,
85712,CKMT1B,ENSG00000237289,ENSP00000416467
85713,CKMT1B,ENSG00000237289,ENSP00000396707
85714,CKMT1B,ENSG00000237289,ENSP00000413255
85715,CKMT1B,ENSG00000237289,ENSP00000411531
85716,CKMT1B,ENSG00000237289,ENSP00000416717
85717,CKMT1B,ENSG00000237289,ENSP00000399467
85718,CKMT1B,ENSG00000237289,ENSP00000300283
85719,CKMT1B,ENSG00000237289,ENSP00000389267
85720,CKMT1B,ENSG00000237289,ENSP00000390428
85721,MB,ENSG00000198125,ENSP00000386060
85722,MB,ENSG00000198125,ENSP00000380489
85723,MB,ENSG00000198125,ENSP00000384239
85724,MB,ENSG00000198125,ENSP00000403351
85725,MB,ENSG00000198125,ENSP00000413309
85726,MB,ENSG00000198125,ENSP00000397944
85727,MB,ENSG00000198125,ENSP00000389263
85728,MB,ENSG00000198125,ENSP00000414243
85729,MB,ENSG00000198125,
85730,MB,ENSG00000198125,ENSP00000352835
85731,MB,ENSG00000198125,ENSP00000380491
85732,TP53INP1,ENSG00000164938,ENSP00000390063
85733,TP53INP1,ENSG00000164938,ENSP00000344215
85734,TP53INP1,ENSG00000164938,ENSP00000368052
85735,C8B,ENSG00000021852,ENSP00000360281
85736,C8B,ENSG00000021852,
85737,C8B,ENSG00000021852,ENSP00000442548
85738,C8B,ENSG00000021852,ENSP00000440113
85739,PHF11,ENSG00000136147,
85740,PHF11,ENSG00000136147,ENSP00000367570
85741,PHF11,ENSG00000136147,ENSP00000394883
85742,PHF11,ENSG00000136147,ENSP00000419229
85743,PHF11,ENSG00000136147,ENSP00000420129
85744,PHF11,ENSG00000136147,ENSP00000418630
85745,PHF11,ENSG00000136147,ENSP00000405227
85746,PHF11,ENSG00000136147,ENSP00000417539
85747,PHF11,ENSG00000136147,ENSP00000350209
85748,CDK11A,ENSG00000008128,ENSP00000348529
85749,CDK11A,ENSG00000008128,
85750,CDK11A,ENSG00000008128,ENSP00000367905
85751,CDK11A,ENSG00000008128,ENSP00000422149
85752,CDK11A,ENSG00000008128,ENSP00000384442
85753,CDK11A,ENSG00000008128,ENSP00000462289
85754,CDK11A,ENSG00000008128,ENSP00000350403
85755,CDK11A,ENSG00000008128,ENSP00000351629
85756,CDK11A,ENSG00000008128,ENSP00000367900
85757,CDK11A,ENSG00000008128,ENSP00000423900
85758,CDK11A,ENSG00000008128,ENSP00000383874
85759,CDK11A,ENSG00000008128,ENSP00000367902
85760,ANKRD37,ENSG00000186352,
85761,ANKRD37,ENSG00000186352,ENSP00000421529
85762,ANKRD37,ENSG00000186352,ENSP00000335147
85763,ANKRD37,ENSG00000186352,ENSP00000427192
85764,FAM210B,ENSG00000124098,ENSP00000360437
85765,FAM210B,ENSG00000124098,ENSP00000389768
85766,FBLL1,ENSG00000188573,ENSP00000473383
85767,SERPINB7,ENSG00000166396,ENSP00000397301
85768,SERPINB7,ENSG00000166396,ENSP00000381101
85769,SERPINB7,ENSG00000166396,ENSP00000402362
85770,SERPINB7,ENSG00000166396,ENSP00000393947
85771,SERPINB7,ENSG00000166396,ENSP00000337212
85772,SERPINB7,ENSG00000166396,ENSP00000444572
85773,SERPINB7,ENSG00000166396,ENSP00000444861
85774,CNKSR1,ENSG00000142675,ENSP00000354609
85775,CNKSR1,ENSG00000142675,ENSP00000432057
85776,CNKSR1,ENSG00000142675,
85777,CNKSR1,ENSG00000142675,ENSP00000363371
85778,CNKSR1,ENSG00000142675,ENSP00000437038
85779,CNKSR1,ENSG00000142675,ENSP00000435880
85780,CNKSR1,ENSG00000142675,ENSP00000431817
85781,CNKSR1,ENSG00000142675,ENSP00000434047
85782,CLECL1,ENSG00000184293,ENSP00000444947
85783,CLECL1,ENSG00000184293,ENSP00000438981
85784,CLECL1,ENSG00000184293,ENSP00000331766
85785,GPR62,ENSG00000180929,ENSP00000319250
85786,TRIM15,ENSG00000233599,ENSP00000403221
85787,TRIM15,ENSG00000233599,ENSP00000389858
85788,TRIM15,ENSG00000233599,
85789,TRIM15,ENSG00000233599,ENSP00000447500
85790,TRIM15,ENSG00000233599,ENSP00000447232
85791,GGT2,ENSG00000133475,ENSP00000385601
85792,GGT2,ENSG00000133475,ENSP00000385721
85793,GGT2,ENSG00000133475,ENSP00000402035
85794,DXO,ENSG00000225682,
85795,DXO,ENSG00000225682,ENSP00000406143
85796,DXO,ENSG00000225682,ENSP00000394167
85797,DXO,ENSG00000225682,ENSP00000410404
85798,FAHD2B,ENSG00000144199,ENSP00000410470
85799,FAHD2B,ENSG00000144199,ENSP00000272610
85800,FAHD2B,ENSG00000144199,
85801,FAHD2B,ENSG00000144199,ENSP00000444599
85802,PILRB,ENSG00000121716,ENSP00000391748
85803,PILRB,ENSG00000121716,
85804,PILRB,ENSG00000121716,ENSP00000411261
85805,PILRB,ENSG00000121716,ENSP00000415775
85806,PILRB,ENSG00000121716,ENSP00000403757
85807,PILRB,ENSG00000121716,ENSP00000404321
85808,PILRB,ENSG00000121716,ENSP00000389856
85809,PILRB,ENSG00000121716,ENSP00000409411
85810,PILRB,ENSG00000121716,ENSP00000402073
85811,PILRB,ENSG00000121716,ENSP00000416342
85812,PILRB,ENSG00000121716,ENSP00000476607
85813,PILRB,ENSG00000121716,ENSP00000408425
85814,PILRB,ENSG00000121716,ENSP00000477365
85815,PILRB,ENSG00000121716,ENSP00000477415
85816,PILRB,ENSG00000121716,ENSP00000410764
85817,ARHGEF39,ENSG00000137135,ENSP00000436756
85818,ARHGEF39,ENSG00000137135,ENSP00000436519
85819,ARHGEF39,ENSG00000137135,ENSP00000367638
85820,ARHGEF39,ENSG00000137135,
85821,ARHGEF39,ENSG00000137135,ENSP00000367648
85822,ARHGEF39,ENSG00000137135,ENSP00000344922
85823,APOA1,ENSG00000118137,ENSP00000364469
85824,APOA1,ENSG00000118137,ENSP00000352471
85825,APOA1,ENSG00000118137,ENSP00000364478
85826,APOA1,ENSG00000118137,ENSP00000364472
85827,APOA1,ENSG00000118137,ENSP00000236850
85828,OR5P3,ENSG00000182334,ENSP00000332068
85829,1-Mar,ENSG00000186205,ENSP00000355877
85830,1-Mar,ENSG00000186205,
85831,1-Mar,ENSG00000186205,ENSP00000385327
85832,1-Mar,ENSG00000186205,ENSP00000434522
85833,1-Mar,ENSG00000186205,ENSP00000409634
85834,METTL7A,ENSG00000185432,ENSP00000448785
85835,METTL7A,ENSG00000185432,ENSP00000450239
85836,METTL7A,ENSG00000185432,ENSP00000447542
85837,METTL7A,ENSG00000185432,ENSP00000447184
85838,METTL7A,ENSG00000185432,ENSP00000448286
85839,METTL7A,ENSG00000185432,ENSP00000331787
85840,LIN7A,ENSG00000111052,ENSP00000447488
85841,LIN7A,ENSG00000111052,ENSP00000261203
85842,LIN7A,ENSG00000111052,ENSP00000448975
85843,LIN7A,ENSG00000111052,ENSP00000448891
85844,TDRD12,ENSG00000173809,ENSP00000416248
85845,TDRD12,ENSG00000173809,ENSP00000390621
85846,TDRD12,ENSG00000173809,ENSP00000457498
85847,CLUL1,ENSG00000079101,ENSP00000473520
85848,CLUL1,ENSG00000079101,
85849,CLUL1,ENSG00000079101,ENSP00000383449
85850,CLUL1,ENSG00000079101,ENSP00000441726
85851,CLUL1,ENSG00000079101,ENSP00000463269
85852,CLUL1,ENSG00000079101,ENSP00000341128
85853,CLUL1,ENSG00000079101,ENSP00000464642
85854,CLUL1,ENSG00000079101,ENSP00000473543
85855,ALPP,ENSG00000163283,ENSP00000375881
85856,ALPP,ENSG00000163283,
85857,CYP2C18,ENSG00000108242,ENSP00000285979
85858,CYP2C18,ENSG00000108242,ENSP00000341293
85859,CARTPT,ENSG00000164326,ENSP00000296777
85860,CARTPT,ENSG00000164326,
85861,HSD3B7,ENSG00000099377,ENSP00000262520
85862,HSD3B7,ENSG00000099377,ENSP00000297679
85863,HSD3B7,ENSG00000099377,ENSP00000459852
85864,HSD3B7,ENSG00000099377,ENSP00000459689
85865,HSD3B7,ENSG00000099377,ENSP00000370662
85866,DHRS12,ENSG00000102796,ENSP00000411565
85867,DHRS12,ENSG00000102796,ENSP00000218981
85868,DHRS12,ENSG00000102796,
85869,DHRS12,ENSG00000102796,ENSP00000280056
85870,DIABLO,ENSG00000184047,ENSP00000320343
85871,DIABLO,ENSG00000184047,ENSP00000398495
85872,DIABLO,ENSG00000184047,ENSP00000442360
85873,DIABLO,ENSG00000184047,ENSP00000339963
85874,DIABLO,ENSG00000184047,ENSP00000267169
85875,DIABLO,ENSG00000184047,ENSP00000390818
85876,DIABLO,ENSG00000184047,ENSP00000440971
85877,DIABLO,ENSG00000184047,ENSP00000442669
85878,DIABLO,ENSG00000184047,ENSP00000441139
85879,DIABLO,ENSG00000184047,ENSP00000440653
85880,DIABLO,ENSG00000184047,ENSP00000390103
85881,DIABLO,ENSG00000184047,
85882,DIABLO,ENSG00000184047,ENSP00000438710
85883,DIABLO,ENSG00000184047,ENSP00000411638
85884,MCFD2,ENSG00000180398,ENSP00000386651
85885,MCFD2,ENSG00000180398,ENSP00000386941
85886,MCFD2,ENSG00000180398,ENSP00000317271
85887,MCFD2,ENSG00000180398,ENSP00000387202
85888,MCFD2,ENSG00000180398,
85889,MCFD2,ENSG00000180398,ENSP00000386386
85890,MCFD2,ENSG00000180398,ENSP00000386279
85891,MCFD2,ENSG00000180398,ENSP00000387082
85892,MCFD2,ENSG00000180398,ENSP00000386261
85893,MCFD2,ENSG00000180398,ENSP00000402717
85894,MCFD2,ENSG00000180398,ENSP00000387360
85895,MCFD2,ENSG00000180398,ENSP00000387541
85896,MCFD2,ENSG00000180398,ENSP00000394647
85897,ENOSF1,ENSG00000132199,
85898,ENOSF1,ENSG00000132199,ENSP00000251101
85899,ENOSF1,ENSG00000132199,ENSP00000464614
85900,ENOSF1,ENSG00000132199,ENSP00000345974
85901,ENOSF1,ENSG00000132199,ENSP00000463425
85902,ENOSF1,ENSG00000132199,ENSP00000462925
85903,ENOSF1,ENSG00000132199,ENSP00000463448
85904,ENOSF1,ENSG00000132199,ENSP00000473632
85905,ENOSF1,ENSG00000132199,ENSP00000373072
85906,ENOSF1,ENSG00000132199,ENSP00000313346
85907,ENOSF1,ENSG00000132199,ENSP00000446321
85908,TRABD2A,ENSG00000186854,ENSP00000335004
85909,TRABD2A,ENSG00000186854,
85910,TRABD2A,ENSG00000186854,ENSP00000387183
85911,TRABD2A,ENSG00000186854,ENSP00000387075
85912,ASCC1,ENSG00000138303,ENSP00000339404
85913,ASCC1,ENSG00000138303,ENSP00000320810
85914,ASCC1,ENSG00000138303,
85915,ASCC1,ENSG00000138303,ENSP00000431299
85916,ASCC1,ENSG00000138303,ENSP00000436409
85917,ASCC1,ENSG00000138303,ENSP00000320461
85918,ASCC1,ENSG00000138303,ENSP00000435147
85919,ASCC1,ENSG00000138303,ENSP00000436098
85920,ASCC1,ENSG00000138303,ENSP00000435191
85921,ASCC1,ENSG00000138303,ENSP00000431255
85922,ASCC1,ENSG00000138303,ENSP00000432418
85923,ASCC1,ENSG00000138303,ENSP00000431573
85924,ASCC1,ENSG00000138303,ENSP00000434468
85925,ASCC1,ENSG00000138303,ENSP00000431419
85926,ASCC1,ENSG00000138303,ENSP00000431746
85927,ASCC1,ENSG00000138303,ENSP00000442121
85928,ASCC1,ENSG00000138303,ENSP00000378377
85929,ASCC1,ENSG00000138303,ENSP00000378373
85930,ALG11,ENSG00000253710,ENSP00000429497
